composite_index,site,n_years,R2,Pearson_r
6,px016_shrubs_ne,11,-0.16232513633548717,0.4742844011617956
6,px017_grass_man,11,0.27607202919402485,0.5656252286438044
6,px018_trees_nd,11,-0.07720541504592782,0.5387687531426664
6,px019_shrubs_bd,11,0.5317398012177312,0.7339371783612588
6,px020_trees_ne,11,0.2851116956786196,0.577655163113586
6,px021_grass_nat,11,0.15241091945756335,0.4525605367684595
6,px022_grass_nat,11,0.029578148584506025,0.43946461645097873
6,px023_shrubs_ne,11,0.5101063775154528,0.7410894886351903
6,px024_shrubs_bd,11,-0.11819462172948736,0.3407578388684059
6,px025_grass_nat,11,-0.2850233400270741,0.5053942290870412
6,px026_trees_nd,11,0.004892394328672389,0.26669520827716553
6,px027_grass_man,11,0.5407115369560391,0.7528204660573254
6,px028_grass_nat,11,0.009577282425222156,0.29245317230473483
6,px029_grass_man,11,-0.06582170475314797,0.19862021613022074
6,px030_grass_man,11,0.38317946311605666,0.6617983668614349
6,px031_trees_bd,11,-0.630044561283529,-0.07393775271284089
6,px032_grass_man,11,-0.1812526544173818,0.03195911580295967
6,px033_trees_ne,11,-0.5420594901847029,0.27810842118506396
6,px034_grass_man,11,-0.2630379648653203,0.11461768802284052
6,px035_shrubs_nd,11,0.5868036554891589,0.7669149013882138
6,px036_grass_man,11,-1.6801154501820426,-0.09128067668963787
6,px037_trees_nd,11,0.2822055971955353,0.7410430126546883
6,px038_grass_nat,11,0.06508077967607617,0.3385961402408368
6,px039_trees_ne,11,0.3131478307735287,0.6106681406303709
6,px040_trees_bd,11,0.3848331230651776,0.6387048407589696
6,px041_grass_nat,11,0.2774952013634798,0.5761411713301176
6,px042_grass_nat,11,-0.17952004699044255,0.7347025469001618
6,px043_grass_nat,11,0.02432251625177717,0.6785373301209606
6,px044_grass_nat,11,0.28431886294492004,0.7016474636919231
6,px045_grass_nat,11,-1.2935740360255124,0.05242888069212123
6,px046_grass_nat,11,0.3800476160441897,0.6772604996821525
6,px047_grass_nat,11,0.1912991041471448,0.47097849717669593
6,px048_grass_nat,11,-0.42358488757945856,-0.05543458847597497
6,px049_grass_nat,11,-0.11679556544995129,0.3539649420047596
6,px050_shrubs_ne,11,0.10068148117816245,0.3466630576183749
6,px051_shrubs_ne,11,-1.5262931667323643,0.34169042713608605
6,px052_shrubs_bd,11,-0.49442338289099474,0.05890565443120811
6,px053_shrubs_ne,11,0.046200451220093974,0.38439090596468184
6,px054_shrubs_ne,11,-0.08955881179743508,0.30204271709689
6,px055_shrubs_bd,11,-1.0504000105749807,-0.04716849315721445
6,px056_shrubs_nd,11,0.23270091001977622,0.5142125607379445
6,px057_shrubs_nd,11,0.1381747803193326,0.4970634250673735
6,px058_grass_nat,11,-0.015240871634414344,0.1311434806170059
6,px059_shrubs_bd,11,-1.2362534894436785,-0.263747625024712
6,px060_grass_nat,11,-0.8604432267575588,-0.29058348306885545
6,px061_grass_nat,11,0.05876985101935317,0.4289487902933458
6,px062_shrubs_nd,11,0.17175696921518613,0.5676399730334631
6,px063_trees_bd,11,0.24963095942209124,0.5295599426405035
