site,lat,lon,date,raw_ground_truth,AELSTM,BiLSTM,LSTM,GRU,RNN,CNN,RF,SVM,Chronos-2 (zero-shot),Chronos-2 (LoRA fine-tuned)
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-07-20,5.201042554243779,4.87100627694453,4.725544443674511,4.746416484505183,4.74347835155728,4.696166556464359,5.089913610573761,4.470721983642539,4.436222165513416,4.6917763,4.53125
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-07-28,4.154456173349313,4.816903511236801,4.656670589309111,4.650924190829791,4.665770383535551,4.609670788949288,5.0417353025260265,4.394349704120128,4.453785481739529,4.485763,4.1875
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-08-05,4.310041695202697,4.76272094747798,4.597607201225182,4.648810011876119,4.61170204051653,4.59493725231566,4.997116613424121,4.413358771942324,4.43894448270684,4.4269285,4.25
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-08-13,4.046182840859289,4.72113458431762,4.562144008518716,4.6516054471326544,4.560367797781439,4.589985705011937,4.90745959135162,4.557472094094585,4.4634915111332045,4.4416733,4.4375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-08-21,4.026080321125677,4.678673571930571,4.546719201709146,4.636262628908915,4.53850125418067,4.5816297537951,4.807098051891869,4.576458331815285,4.486139808302463,4.476146,4.5625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-08-29,4.968061008164186,4.618322149421937,4.517233978296936,4.612998211213112,4.50557470069837,4.5713304853339904,4.657720481314671,4.550160708715912,4.4834750513892825,4.5621195,4.4375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-09-06,5.043800515501036,4.549809420354427,4.480539705068897,4.576428172597951,4.4683903735565575,4.522689035656382,4.496673306332295,4.605526180071979,4.447264113470601,4.712205,4.6875
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-09-14,5.097118487965478,4.46181845641534,4.45028403929672,4.508876775345964,4.429530287341786,4.443515286962805,4.28206724412376,4.613671355294364,4.480828600222943,4.7732644,4.75
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-09-22,4.736722771880538,4.330497776599655,4.3242791614179845,4.378937697081562,4.314360733067387,4.3123701628595255,3.9659852861419695,4.492982364697392,4.30274402421722,4.6496983,5.09375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-09-30,3.988163527897799,4.0378304444098445,4.044064080401133,4.01348139908624,4.045305800662852,3.821808983828388,3.703075429538688,4.177974902005018,3.9639965170322142,4.3641224,4.65625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-10-08,3.149121740878466,3.5580961397776325,3.4934612830597227,3.3795384559835813,3.4057748034489257,3.052560934692219,3.299294474604753,3.893733359817156,3.493778101964706,3.8060887,4.28125
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-10-24,1.8508591297933157,3.188487213790122,2.8460936478281336,2.8011768895353795,2.5856118425128227,2.434006654575987,2.950869584181013,2.7425481349058733,2.8556344872743047,2.958667,3.21875
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-11-01,0.919520893509666,2.6008928563636573,1.968187565386779,2.3165672369149,1.7871109231132158,1.813782404657169,2.0797815411051306,2.1806014107468585,2.169468752830638,2.1877704,2.203125
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-11-09,0.8242796219913695,1.7224956247411622,1.193474679718237,1.6637400850210105,1.2031440129760098,1.226175921056274,1.4346725036530157,1.4505484872795835,1.4815740657738403,1.4803729,1.5234375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-11-17,0.6047395991534849,0.999452563905912,0.828042321138243,1.091629757075368,0.9034765141041136,0.8399508894130925,0.981715882382756,1.0181983713661134,1.1075775432644608,1.0069126,1.078125
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-11-25,0.6000000000000001,0.6583979036262015,0.6522879154974156,0.7489943717252135,0.7114243735614628,0.6624230503200997,0.7569006178957791,0.5626710298379688,0.8940297742559101,0.6835656,0.71484375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-12-03,0.5047395991534847,0.5442454126738437,0.5828763141918726,0.5825862345853062,0.5974173282480647,0.5687438153055789,0.6742627341008437,0.5419666559345035,0.763052743871927,0.58073497,0.5390625
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-12-11,0.5047395991534847,0.5140349266805941,0.5571807843269709,0.509559967369522,0.5355889376937532,0.5166308570302233,0.5818656660072721,0.5363229973457793,0.6884710590356521,0.5442145,0.484375
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-12-19,0.5390609163475509,0.5099211513424485,0.5376662002696216,0.4764089378622435,0.5151853094671642,0.4965863787085918,0.5533622911153894,0.5285956014817735,0.648141229224825,0.5388293,0.5078125
high_amplitude_deciduous,36.23333333333333,-84.47499996666667,2022-12-27,0.5047395991534847,0.507985290717534,0.5215484119288483,0.4733728909453987,0.5074155365443969,0.499446444519009,0.5504324215686115,0.529940428006318,0.5553439126728357,0.55051804,0.5078125
evergreen,30.525,-82.43333330000002,2022-01-01,1.589106267855453,2.779009921919049,2.7894186937822743,2.709976177057487,2.5216911665002577,2.65224788956233,2.802671917346485,2.082634504009825,2.2043502446417618,1.9183012,1.9921875
evergreen,30.525,-82.43333330000002,2022-01-09,2.1898508537116306,2.736166225924016,2.7092543235971838,2.6141442005317823,2.454817238816833,2.447640771309438,2.7163192088792627,2.2337386544555606,2.4913434022175647,1.9782851,2.015625
