RMSE,MAE,MAPE,R2,Pearson_r,pixel_id,condition,experiment,dominant_pft,pft_purity,pft_entropy
0.0710073911275411,0.0596824705600738,11.8285398820939,0.8305845264021638,0.9565549683723232,px046_grass_nat,dominant,expA_temporal,GRASS_NAT,0.8202247619628906,0.4710525274276733
0.1056166034125749,0.0866298084457715,56.04326689087693,-0.339761862524792,0.1400713651386839,px047_grass_nat,dominant,expA_temporal,GRASS_NAT,0.8199999928474426,0.4713934957981109
0.106213419121052,0.0788223896589544,44.089204089227984,0.9264862701024263,0.980168887626832,px048_grass_nat,dominant,expA_temporal,GRASS_NAT,0.6299999952316284,0.6589556932449341
0.1130899776948842,0.0951025095250871,12.724505157811777,0.4350473802370684,0.7176842466343871,px049_grass_nat,dominant,expA_temporal,GRASS_NAT,0.6399999856948853,0.6991131901741028
0.051883119443393,0.0409954895575841,8.502953788304819,0.8901459150133623,0.9568044144648435,px050_shrubs_ne,dominant,expA_temporal,SHRUBS_NE,0.6800000071525574,0.6268694400787354
0.1424949786251631,0.1039062725173102,21.397016389242573,0.8755097534171622,0.9359518256534534,px051_shrubs_ne,dominant,expA_temporal,SHRUBS_NE,0.5300000309944153,0.9856724739074708
0.3275675058482318,0.1956918501191669,16.093945700167804,0.9515494863214696,0.9769014892321676,px052_shrubs_bd,dominant,expA_temporal,SHRUBS_BD,0.5099999904632568,0.9947689771652222
0.0787904116931245,0.0712588373157713,16.5367084335526,0.9145732323953594,0.9604148478572964,px053_shrubs_ne,dominant,expA_temporal,SHRUBS_NE,0.8500000238418579,0.4227090775966644
0.0713657181584446,0.0554774834050072,10.752420132160552,0.8508158517555566,0.9241895163639956,px054_shrubs_ne,dominant,expA_temporal,SHRUBS_NE,0.8500000238418579,0.4227090775966644
0.0558224743660579,0.0455835236443413,9.112224653374058,0.8040341477043056,0.9541320617971822,px055_shrubs_bd,dominant,expA_temporal,SHRUBS_BD,0.8100000023841858,0.4862229228019714
0.1060656344811149,0.0800256378120846,9.491773800273034,0.8914378509741776,0.9612508639846132,px056_shrubs_nd,dominant,expA_temporal,SHRUBS_ND,0.6100000143051147,0.9285967350006104
0.0697959840937848,0.0582945194509294,21.06986152374241,0.7771249834387697,0.8832501804400074,px057_shrubs_nd,dominant,expA_temporal,SHRUBS_ND,0.8400000333786011,0.5168823003768921
0.3294416454591211,0.2382310251394907,17.42136918532081,0.9402107763721096,0.9718473696016324,px058_grass_nat,dominant,expA_temporal,GRASS_NAT,0.644444465637207,0.6508179903030396
0.1126701433874697,0.0861993034680684,14.111761431735736,0.2584060207390338,0.7393312348039813,px059_shrubs_bd,dominant,expA_temporal,SHRUBS_BD,0.6700000166893005,0.634178638458252
0.2328078076642825,0.1547193696101506,22.581459478707806,0.977527428759161,0.9893784286734132,px060_grass_nat,dominant,expA_temporal,GRASS_NAT,0.4799999892711639,1.0047465562820437
0.0917655612257129,0.0686094250736965,26.466772407609483,0.9045637267067392,0.9803811371930315,px061_grass_nat,dominant,expA_temporal,GRASS_NAT,0.4600000083446502,0.9989753365516664
0.1345671426210766,0.1236611386140187,20.251782470002087,0.5859128856626739,0.7867213056468401,px062_shrubs_nd,dominant,expA_temporal,SHRUBS_ND,0.6299999952316284,0.6589556932449341
0.3117836959357329,0.2191066997125745,73.90514917556091,0.9170499398537818,0.9625421716654252,px063_trees_bd,dominant,expA_temporal,TREES_BD,0.8500000238418579,0.4227090775966644
